Year;pop;ISO3166_alpha3;ISO3166_numeric;biodiesel_cons_kbd;biodiesel_cons_kboed;biodiesel_cons_ktoe;biodiesel_cons_pj;biodiesel_prod_kbd;biodiesel_prod_kboed;biodiesel_prod_ktoe;biodiesel_prod_pj;biofuels_cons_ej;biofuels_cons_kbd;biofuels_cons_kboed;biofuels_cons_ktoe;biofuels_cons_mtoe;biofuels_cons_pj;biofuels_prod_kbd;biofuels_prod_kboed;biofuels_prod_ktoe;biofuels_prod_pj;biogeo_ej;biogeo_mtoe;biogeo_twh;co2_mtco2;coalcons_ej;coalcons_mtoe;coalprod_ej;coalprod_mt;coalprod_mtoe;cobalt_kt;elect_twh;electbyfuel_coal;electbyfuel_gas;electbyfuel_oil;ethanol_cons_kbd;ethanol_cons_kboed;ethanol_cons_ktoe;ethanol_cons_pj;ethanol_prod_kbd;ethanol_prod_kboed;ethanol_prod_ktoe;ethanol_prod_pj;gascons_bcfd;gascons_bcm;gascons_ej;gascons_mtoe;gasprod_bcfd;gasprod_bcm;gasprod_ej;gasprod_mtoe;gasreserves_tcm;graphite_kt;hydro_ej;hydro_mtoe;hydro_twh;liqcons_kbd;lithium_kt;nuclear_ej;nuclear_mtoe;nuclear_twh;oilcons_ej;oilcons_kbd;oilcons_mt;oilcons_mtoe;oilprod_crudecond_kbd;oilprod_kbd;oilprod_mt;oilprod_ngl_kbd;oilreserves_bbl;primary_ej;primary_gj_pc;primary_mtoe;rareearths_kt;refcap_kbd;refthru_kbd;ren_power_ej;ren_power_mtoe;ren_power_twh;renewables_ej;renewables_mtoe;solar_ej;solar_mtoe;solar_twh;wind_ej;wind_mtoe;wind_twh
2015;442,695541;;;238,88;204,30;10898,85;456,31;233,26;199,49;10642,38;445,58;0,55;317,24;247,63;13210,20;13,21;553,08;327,76;251,75;13430,11;562,29;1,44;34,33;157,80;3045,62;9,99;238,54;5,83;519,09;139,14;;2899,12;732,47;396,63;60,48;78,35;43,33;2311,35;96,77;94,50;52,26;2787,73;116,72;33,55;346,71;12,48;298,12;8,15;84,28;3,03;72,46;1,09;;3,04;72,58;333,66;11228,08;;7,17;171,20;787,04;22,38;10910,84;517,71;534,49;522,80;535,37;26,14;12,56;2,57;60,35;136,33;1441,52;;12871,48;10670,10;4,75;113,39;521,29;5,30;126,60;0,91;21,84;100,38;2,40;57,23;263,10
2016;443,323115;;;240,54;205,72;11004,64;460,74;224,42;191,93;10266,90;429,85;0,55;316,33;247,63;13246,43;13,25;554,60;308,89;238,64;12765,78;534,48;1,45;34,54;159,73;3077,18;9,58;228,93;5,44;478,88;129,90;;2920,10;688,21;467,42;57,56;75,79;41,91;2241,79;93,86;84,48;46,71;2498,89;104,62;35,52;368,16;13,25;316,56;7,95;82,35;2,96;70,81;0,98;;3,10;74,10;342,67;11406,77;;6,95;166,11;768,19;22,81;11090,44;527,74;544,80;456,89;470,52;23,04;13,63;2,36;61,03;137,67;1457,69;;12760,60;10626,84;4,77;113,95;526,98;5,33;127,20;0,91;21,72;100,45;2,42;57,69;266,80
2017;443,955871;;;258,73;221,27;11804,23;494,22;256,05;218,98;11682,13;489,11;0,59;337,91;265,06;14140,12;14,14;592,02;343,39;267,28;14258,74;596,98;1,47;35,15;163,51;3115,28;9,44;225,46;5,39;489,69;128,78;;2952,44;669,02;526,20;54,62;79,18;43,79;2335,89;97,80;87,34;48,30;2576,60;107,88;37,27;385,17;13,87;331,19;7,43;76,77;2,76;66,01;0,95;;2,62;62,62;291,29;11655,65;;6,84;163,30;759,69;23,20;11317,74;536,40;554,11;450,94;464,68;22,69;13,75;2,38;61,80;139,21;1476,18;;12756,95;10907,06;5,25;125,36;583,16;5,84;139,50;0,97;23,08;107,37;2,81;67,13;312,29
2018;444,536829;;;279,36;238,91;12745,42;533,63;276,01;236,05;12592,84;527,24;0,64;362,16;284,70;15188,13;15,19;635,90;367,64;286,72;15295,92;640,41;1,47;35,17;164,58;3070,53;9,03;215,75;5,20;475,19;124,32;;2937,52;625,67;491,22;51,24;82,80;45,79;2442,71;102,27;91,63;50,67;2703,08;113,17;36,58;378,06;13,61;325,07;6,66;68,81;2,48;59,17;0,51;;3,07;73,27;342,85;11710,26;;6,82;162,88;762,18;23,25;11348,10;537,56;555,39;436,17;448,26;21,89;12,09;2,38;61,79;138,99;1475,75;;12757,58;10755,29;5,37;128,20;599,89;6,00;143,39;1,03;24,54;114,82;2,87;68,49;320,50
2019;444,986768;;;277,30;237,16;12651,75;529,70;284,33;243,16;12972,10;543,12;0,64;368,18;287,41;15332,66;15,33;641,95;374,71;293,14;15638,55;654,75;1,50;35,94;168,78;2936,71;7,32;174,76;4,56;387,10;108,81;;2892,48;475,14;566,72;49,17;90,88;50,25;2680,91;112,24;90,39;49,98;2666,46;111,64;37,85;391,22;14,08;336,39;5,91;61,07;2,20;52,51;0,45;;2,83;67,52;317,13;11666,09;;6,82;162,99;765,52;23,17;11297,90;535,47;553,52;403,38;414,51;20,23;11,13;2,36;60,74;136,50;1450,72;;12770,04;10541,93;5,87;140,21;658,54;6,51;155,55;1,12;26,67;125,25;3,25;77,61;364,51
2020;445,250522;;;286,70;245,19;13116,27;549,15;272,04;232,66;12445,59;521,07;0,66;374,66;293,83;15718,04;15,72;658,08;356,67;279,45;14949,07;625,89;1,51;35,97;169,56;2550,94;5,91;141,17;3,79;313,18;90,44;;2770,56;373,43;552,93;42,66;87,95;48,64;2601,76;108,93;84,63;46,80;2503,48;104,82;36,66;379,94;13,68;326,69;4,61;47,81;1,72;41,11;0,44;;3,04;72,55;342,01;10149,11;;6,11;145,93;687,93;20,03;9774,45;462,49;478,46;384,69;394,34;19,30;9,65;2,42;55,74;125,18;1331,22;;12662,74;9239,81;6,31;150,70;710,39;6,97;166,42;1,30;31,00;146,14;3,51;83,73;394,68
1965;35,893208;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;6,88;0,01;0,18;;;;;;;;;;;;;;;;;0,00;0,01;0,00;0,01;;;;;;;0,04;0,94;3,94;39,98;;0,00;0,00;0,00;0,09;39,98;2,00;2,05;;;;;;0,13;3,71;3,18;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1966;36,678011;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;7,08;0,01;0,20;;;;;;;;;;;;;;;;;0,00;0,01;0,00;0,01;;;;;;;0,04;0,98;4,09;40,77;;0,00;0,00;0,00;0,09;40,77;2,04;2,09;;;;;;0,14;3,74;3,27;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1967;37,482028;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;7,20;0,01;0,19;;;;;;;;;;;;;;;;;0,00;0,02;0,00;0,01;;;;;;;0,04;0,92;3,85;41,73;;0,00;0,00;0,00;0,09;41,73;2,08;2,14;;;;;;0,14;3,64;3,26;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1968;38,320023;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;7,47;0,01;0,21;;;;;;;;;;;;;;;;;0,00;0,02;0,00;0,02;;;;;;;0,04;0,96;4,01;42,75;;0,00;0,00;0,00;0,09;42,75;2,14;2,19;;;;;;0,14;3,70;3,38;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1969;39,211527;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;7,74;0,01;0,23;;;;;;;;;;;;;;;;;0,00;0,02;0,00;0,02;;;;;;;0,04;1,04;4,36;44,28;;0,00;0,00;0,00;0,09;44,28;2,21;2,27;;;;;;0,15;3,79;3,55;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1970;40,170679;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;7,87;0,01;0,21;;;;;;;;;;;;;;;;;0,01;0,06;0,00;0,05;;;;;;;0,05;1,16;4,87;44,95;;0,00;0,00;0,00;0,10;44,95;2,24;2,30;;;;;;0,16;3,88;3,73;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1971;41,203361;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;9,28;0,01;0,22;;;;;;;;;;;;;;;;;0,01;0,13;0,00;0,11;;;;;;;0,05;1,24;5,19;52,80;;0,00;0,00;0,00;0,11;52,80;2,64;2,71;;;;;;0,18;4,35;4,28;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1972;42,306187;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;9,58;0,01;0,21;;;;;;;;;;;;;;;;;0,01;0,15;0,01;0,13;;;;;;;0,05;1,27;5,31;55,53;;0,00;0,00;0,00;0,12;55,53;2,75;2,83;;;;;;0,19;4,40;4,44;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1973;43,471984;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;10,66;0,01;0,21;;;;;;;;;;;;;;;;;0,05;0,52;0,02;0,45;;;;;;;0,06;1,37;5,76;57,48;;0,00;0,00;0,00;0,12;57,48;2,84;2,92;;;;;;0,21;4,77;4,96;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1974;44,689042;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;11,17;0,01;0,21;;;;;;;;;;;;;;;;;0,06;0,60;0,02;0,51;;;;;;;0,06;1,35;5,65;59,75;;0,00;0,00;0,00;0,13;59,75;2,99;3,06;;;;;;0,21;4,81;5,13;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1975;45,948711;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;17,14;0,01;0,21;;;;;;;;;;;;;;;;;0,02;0,23;0,01;0,20;;;;;;;0,06;1,48;6,21;57,87;;0,00;0,00;0,00;0,12;57,87;2,86;2,94;;;;;;0,20;4,39;4,82;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1976;47,251849;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;16,57;0,01;0,22;;;;;;;;;;;;;;;;;0,01;0,07;0,00;0,06;;;;;;;0,06;1,43;5,98;59,85;;0,00;0,00;0,00;0,13;59,85;2,98;3,06;;;;;;0,20;4,22;4,76;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1977;48,601412;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;18,67;0,01;0,22;;;;;;;;;;;;;;;;;0,01;0,11;0,00;0,09;;;;;;;0,06;1,46;6,13;63,80;;0,00;0,00;0,00;0,14;63,80;3,16;3,24;;;;;;0,21;4,33;5,02;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1978;49,993127;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;19,51;0,01;0,21;;;;;;;;;;;;;;;;;0,01;0,11;0,00;0,10;;;;;;;0,06;1,47;6,16;74,92;;0,00;0,00;0,00;0,16;74,92;3,71;3,81;;;;;;0,23;4,68;5,59;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1979;51,421879;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;20,39;0,01;0,19;;;;;;;;;;;;;;;;;0,01;0,10;0,00;0,09;;;;;;;0,06;1,50;6,30;76,30;;0,00;0,00;0,00;0,16;76,30;3,80;3,89;;;;;;0,24;4,62;5,68;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1980;52,885376;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;20,70;0,01;0,21;;;;;;;;;;;;;;;;;0,03;0,26;0,01;0,22;;;;;;;0,07;1,59;6,64;75,95;;0,00;0,00;0,00;0,16;75,95;3,76;3,87;;;;;;0,25;4,66;5,89;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1981;54,384101;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;21,41;0,01;0,21;;;;;;;;;;;;;;;;;0,03;0,31;0,01;0,26;;;;;;;0,07;1,67;7,01;80,08;;0,00;0,00;0,00;0,17;80,08;3,97;4,08;;;;;;0,26;4,80;6,23;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1982;55,923494;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;20,07;0,01;0,21;;;;;;;;;;;;;;;;;0,03;0,35;0,01;0,30;;;;;;;0,07;1,74;7,30;74,90;;0,00;0,00;0,00;0,16;74,90;3,67;3,78;;;;;;0,25;4,52;6,03;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1983;57,512878;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;21,67;0,01;0,20;;;;;;;;;;;;;;;;;0,04;0,38;0,01;0,32;;;;;;;0,08;1,84;7,71;84,80;;0,00;0,00;0,00;0,18;84,80;4,20;4,31;;;;;;0,28;4,86;6,68;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1984;59,164702;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;20,48;0,01;0,21;;;;;;;;;;;;;;;;;0,03;0,36;0,01;0,31;;;;;;;0,08;1,93;8,07;78,04;;0,00;0,00;0,00;0,16;78,04;3,79;3,91;;;;;;0,27;4,50;6,35;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1985;60,890048;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;21,82;0,01;0,21;;;;;9,74;;;;;;;;;;;;0,04;0,41;0,01;0,35;;;;;;;0,09;2,18;9,15;87,52;;0,00;0,00;0,00;0,18;87,52;4,24;4,38;;;;;;0,30;4,89;7,12;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1986;62,683384;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;21,40;0,01;0,21;;;;;10,05;;;;;;;;;;;;0,05;0,47;0,02;0,40;;;;;;;0,09;2,25;9,44;84,45;;0,00;0,00;0,00;0,18;84,45;4,07;4,20;;;;;;0,30;4,72;7,07;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1987;64,547113;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;21,32;0,01;0,21;;;;;10,09;;;;;;;;;;;;0,05;0,54;0,02;0,46;;;;;;;0,09;2,26;9,45;86,54;;0,00;0,00;0,00;0,18;86,54;4,16;4,30;;;;;;0,30;4,69;7,23;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1988;66,509051;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;23,37;0,01;0,21;;;;;10,24;;;;;;;;;;;;0,06;0,65;0,02;0,56;;;;;;;0,10;2,29;9,60;90,96;;0,00;0,00;0,00;0,19;90,96;4,40;4,54;;;;;;0,32;4,79;7,61;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1989;68,604831;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;23,92;0,01;0,22;;;;;11,94;;;;;;;;;;;;0,05;0,50;0,02;0,43;;;;;;;0,11;2,73;11,45;93,04;;0,00;0,00;0,00;0,19;93,04;4,48;4,63;;;;;;0,34;4,89;8,01;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1990;70,855116;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,00;23,02;0,01;0,22;;;;;10,89;;;;;;;;;;;;0,06;0,62;0,02;0,53;;;;;;;0,10;2,46;10,29;85,11;;0,00;0,00;0,00;0,18;85,11;4,06;4,20;;;;;;0,31;4,38;7,41;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1991;73,283535;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;26,84;0,00;0,00;;;;;10,61;;;;;;;;;;;;0,06;0,66;0,02;0,56;;;;;;;0,10;2,38;9,98;81,22;;0,00;0,00;0,00;0,17;81,22;3,86;4,00;;;;;;0,29;3,97;6,95;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1992;75,871115;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;28,02;0,00;0,00;;;;;11,40;;;;;;;;;;;;0,06;0,64;0,02;0,55;;;;;;;0,11;2,58;10,82;80,37;;0,00;0,00;0,00;0,17;80,37;3,86;3,99;;;;;;0,30;3,93;7,13;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1993;78,544395;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;27,69;0,00;0,00;;;;;10,75;;;;;;;;;;;;0,06;0,64;0,02;0,55;;;;;;;0,10;2,44;10,21;83,52;;0,00;0,00;0,00;0,17;83,52;3,99;4,13;;;;;;0,30;3,79;7,12;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1994;81,2019;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;29,08;0,00;0,00;;;;;10,31;;;;;;;;;;;;0,06;0,59;0,02;0,51;;;;;;;0,10;2,32;9,73;82,91;;0,00;0,00;0,00;0,17;82,91;3,92;4,07;;;;;;0,29;3,56;6,91;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1995;83,775179;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;32,00;0,00;0,00;;;;;11,44;;;;;;;;;;;;0,06;0,66;0,02;0,57;;;;;;;0,11;2,59;10,83;80,45;;0,00;0,00;0,00;0,17;80,45;3,81;3,95;;;;;;0,30;3,55;7,11;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1996;86,236384;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;31,88;0,00;0,00;;;;;11,62;;;;;;;;;;;;0,06;0,65;0,02;0,56;;;;;;;0,11;2,60;10,87;80,59;;0,00;0,00;0,00;0,17;80,59;3,82;3,97;;;;;;0,30;3,46;7,13;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1997;88,620038;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;33,57;0,00;0,00;;;;;11,06;;;;;;;;;;;;0,06;0,67;0,02;0,57;;;;;;;0,10;2,42;10,14;83,58;;0,00;0,00;0,00;0,17;83,58;3,95;4,10;;;;;;0,30;3,35;7,10;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1998;90,996941;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;32,86;0,00;0,00;;;;;10,94;;;;;;;;;;;;0,07;0,69;0,02;0,59;;;;;;;0,10;2,37;9,93;78,97;;0,00;0,00;0,00;0,16;78,97;3,74;3,87;;;;;;0,29;3,15;6,84;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1999;93,469854;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;33,92;0,00;0,00;;;;;11,52;;;;;;;;;;;;0,06;0,67;0,02;0,58;;;;;;;0,10;2,47;10,33;83,33;;0,00;0,00;0,00;0,17;83,33;3,95;4,10;;;;;;0,30;3,20;7,15;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2000;96,115549;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;34,24;0,00;0,00;;;;;12,63;;;;;;;;;;;;0,07;0,70;0,03;0,60;;;;;;;0,11;2,71;11,36;90,92;;0,00;0,00;0,00;0,19;90,92;4,34;4,49;;;;;;0,33;3,40;7,81;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2001;98,955622;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;34,47;0,00;0,00;;;;;13,05;;;;;;;;;;;;0,06;0,65;0,02;0,56;;;;;;;0,12;2,76;11,62;96,80;;0,00;0,00;0,00;0,20;96,80;4,61;4,77;;;;;;0,34;3,42;8,09;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2002;101,974572;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;39,14;0,00;0,00;;;;;13,22;;;;;;;;;;;;0,08;0,82;0,03;0,70;;;;;;;0,12;2,76;11,70;100,06;;0,00;0,00;0,00;0,21;100,06;4,77;4,93;;;;;;0,35;3,45;8,39;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2003;105,166963;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;40,59;0,00;0,00;;;;;13,95;;;;;;;;;;;;0,08;0,87;0,03;0,75;;;;;;;0,12;2,84;12,11;108,90;;0,00;0,00;0,00;0,23;108,90;5,22;5,39;;;;;;0,38;3,57;8,98;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2004;108,515914;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;46,44;0,00;0,00;;;;;15,63;;;;;;;;;;;;0,21;2,15;0,08;1,85;;;;;;;0,14;3,25;13,98;115,46;;0,00;0,00;0,00;0,24;115,46;5,50;5,71;;;;;;0,45;4,17;10,81;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2005;112,00824;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,00;0,01;46,15;0,00;0,00;;;;;16,39;;;;;;;;;;;;0,20;2,09;0,08;1,79;;;;;;;0,14;3,34;14,46;107,88;;0,00;0,00;0,00;0,22;107,88;5,15;5,34;;;;;;0,44;3,92;10,48;;;;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2006;115,648282;;;;;;;;;;;0,00;;;;0,00;;;;;;0,01;0,15;0,65;48,11;0,00;0,00;;;;;18,64;;;;;;;;;;;;0,21;2,12;0,08;1,83;;;;;;;0,15;3,60;15,64;124,59;;0,00;0,00;0,00;0,26;124,59;5,94;6,16;;;;;;0,49;4,25;11,73;;;;0,01;0,15;0,65;0,01;0,15;0,00;0,00;0,00;0,00;0,00;0,00
2007;119,442036;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,02;0,08;49,42;0,00;0,00;;;;;18,64;;;;;;;;;;;;0,19;1,99;0,07;1,71;;;;;;;0,14;3,45;15,12;140,91;;0,00;0,00;0,00;0,29;140,91;6,72;6,97;;;;;;0,51;4,26;12,16;;;;0,00;0,02;0,09;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,00
2008;123,378448;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,02;0,09;53,49;0,00;0,00;;;;;20,14;;;;;;;;;;;;0,20;2,06;0,07;1,77;;;;;;;0,15;3,68;16,19;160,93;;0,00;0,00;0,00;0,33;160,93;7,69;7,98;;;;;;0,56;4,56;13,45;;;;0,00;0,02;0,09;0,00;0,02;0,00;0,00;0,01;0,00;0,00;0,00
2009;127,442325;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,02;0,08;55,87;0,00;0,00;;;;;21,14;;;;;;;;;;;;0,18;1,82;0,07;1,56;;;;;;;0,15;3,64;16,12;180,56;;0,00;0,00;0,00;0,37;180,56;8,60;8,93;;;;;;0,59;4,65;14,15;;;;0,00;0,02;0,09;0,00;0,02;0,00;0,00;0,01;0,00;0,00;0,00
2010;131,622131;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,02;0,07;59,51;0,00;0,00;;;;;22,16;;;;;;;;;;;;0,28;2,87;0,10;2,46;;;;;;;0,16;3,77;16,82;197,15;;0,00;0,00;0,00;0,41;197,15;9,39;9,75;;;;;;0,67;5,09;16,00;;;;0,00;0,02;0,08;0,00;0,02;0,00;0,00;0,01;0,00;0,00;0,00
2011;135,912681;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,02;0,07;62,00;0,00;0,00;;;;;22,67;;;;;;;;;;;;0,29;2,98;0,11;2,56;;;;;;;0,16;3,81;17,12;209,95;;0,00;0,00;0,00;0,43;209,95;9,97;10,36;;;;;;0,70;5,16;16,76;;;;0,00;0,02;0,09;0,00;0,02;0,00;0,00;0,02;0,00;0,00;0,00
2012;140,314559;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,02;0,07;63,38;0,00;0,00;;;;;23,34;;;;;;;;;;;;0,36;3,68;0,13;3,17;;;;;;;0,16;3,75;16,92;221,44;;0,00;0,00;0,00;0,46;221,44;10,60;10,99;;;;;;0,75;5,35;17,93;;;;0,00;0,02;0,09;0,00;0,02;0,00;0,00;0,02;0,00;0,00;0,00
2013;144,828583;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,02;0,08;60,03;0,00;0,00;;;;;27,65;;;;;;;;;;;;0,39;4,06;0,15;3,49;;;;;;;0,18;4,26;19,37;248,60;;0,00;0,00;0,00;0,52;248,60;11,90;12,33;;;;;;0,84;5,81;20,10;;;;0,00;0,02;0,10;0,00;0,02;0,00;0,01;0,02;0,00;0,00;0,00
2014;149,45757;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,02;0,08;63,58;0,00;0,00;;;;;30,36;;;;;;;;;;;;0,38;3,98;0,14;3,42;;;;;;;0,19;4,47;20,41;266,80;;0,00;0,00;0,00;0,56;266,80;12,82;13,27;;;;;;0,89;5,94;21,19;;;;0,00;0,02;0,11;0,00;0,02;0,00;0,01;0,03;0,00;0,00;0,00
2015;154,203227;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,01;0,05;65,38;0,00;0,00;;;;;32,70;;;;;;;;;;;;0,42;4,33;0,16;3,72;;;;;;;0,19;4,51;20,72;262,74;;0,00;0,00;0,00;0,55;262,74;12,58;13,04;;;;;;0,89;5,78;21,29;;;;0,00;0,02;0,08;0,00;0,02;0,00;0,01;0,03;0,00;0,00;0,00
2016;159,064782;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,01;0,05;66,98;0,00;0,00;;;;;33,05;;;;;;;;;;;;0,53;5,53;0,20;4,75;;;;;;;0,19;4,65;21,49;252,76;;0,00;0,00;0,00;0,53;252,76;12,18;12,61;;;;;;0,92;5,80;22,03;;;;0,00;0,02;0,10;0,00;0,02;0,00;0,01;0,04;0,00;0,00;0,01
2017;164,038995;;;;;;;;;;;0,00;;;;0,00;;;;;;0,00;0,01;0,05;62,66;0,00;0,09;;;;;35,33;;;;;;;;;;;;0,53;5,45;0,20;4,69;;;;;;;0,22;5,29;24,63;239,26;;0,00;0,00;0,00;0,50;239,26;11,43;11,84;;;;;;0,92;5,60;21,93;;;;0,00;0,02;0,10;0,00;0,02;0,00;0,01;0,05;0,00;0,00;0,01
